gauge_id gauge_name gauge_lat gauge_lon area_ana area_gsim area_gsim_quality
40710000 belo_vale -20.4083 -44.0217 2770 2792.967 high
40718000 toca -20.2333 -44.1333 nan 3749.885 high
40720002 melo_franco -20.2 -44.0167 nan nan nan
40730000 marques -20.1831 -44.0556 23 nan nan
40740000 alberto_flores -20.1667 -44.1606 4120 4152.992 high
40770000 conceicao_do_itagua -20.15 -44.25 670 672.6813 high
40784000 mario_campos -20.0544 -44.1964 5050 nan nan
40790000 betim -19.9644 -44.2011 187 181.9205 high
40800001 ponte_nova_do_paraopeba -19.9489 -44.3053 5680 5782.513 high
40810350 fazenda_laranjeiras -20.0942 -44.4936 10.2 10.8335 medium
40810400 fazenda_laranjeiras_jusante -20.1036 -44.4806 11.4 nan nan
40810500 jusante_carrapato -20.1 -44.45 45.6 44.94 high
40810800 fazenda_pasto_grande -20.0869 -44.4381 54.7 56.7799 high
40811000 serra_azul -20.0833 -44.4167 nan 78.4507 high
40811100 jardim -20.0475 -44.4089 113 110.5797 high
40811500 fazenda_sobradinho -20.0167 -44.3667 nan 140.7128 high
40812500 varginha -20.0833 -44.3667 nan 14.8474 medium
40813000 fazenda_do_roque -20.0833 -44.3667 nan 19.4627 medium
40814000 fazenda_do_mosquito -20.0833 -44.3333 nan 5.618 medium
40815500 vargem_grande -20.0167 -44.35 nan 78.6868 high
40816000 fazenda_curralinho -20.0167 -44.3167 nan 5.62 low
40817000 cândidos -19.9667 -44.3333 nan 265.0569 high
40818000 juatuba -19.9333 -44.3333 nan 446.2497 high
40819500 azurita_(cachoeira) -20.0167 -44.4667 nan 24.488 low
40820000 azurita_(soledade) -20 -44.4667 nan 41.7566 high
40821000 fazenda_sesmaria -19.9833 -44.5167 nan 11.6446 medium
40821900 bom_jardim_montante -19.9872 -44.4847 32.5 nan nan
40821998 bom_jardim -19.9953 -44.5306 nan 31.5215 low
40822000 azurita_(sesmaria) -20 -44.4667 nan 41.7566 high
40822995 mateus_leme_aldeia -19.985 -44.4389 113 116.4489 high
40822998 mateus_leme_-_montante -19.9833 -44.4333 nan 99.5813 medium
40823000 mateus_leme -19.9833 -44.4333 nan 99.5813 medium
40823500 suzana -19.9614 -44.3661 154 166.4637 medium
40824000 juatuba -19.95 -44.3667 nan 166.4637 high
40830000 fazenda_escola_florestal -19.8833 -44.4333 nan nan nan
40845000 santa_cruz -19.5667 -44.5667 nan 7637.51 high
40850000 ponte_da_taquara -19.4231 -44.5483 8750 8809.335 high
40865002 porto_do_mesquita -19.1667 -44.6833 nan 10287.06 high
40870001 jusante_barra_do_paraopeba -18.8167 -45.2 nan 29452.36 high
40930000 barra_do_funchal -19.3956 -45.8864 897 884.4362 high
40960000 fazenda_bom_jardim -18.95 -45.7 1730 1729.977 high
40963000 uhe_tres_marias_porto_indaia -18.6769 -45.5658 2214.8 2230.874 high
40975000 fazenda_sao_felix -18.4672 -45.6458 970 966.776 high
40990080 uhe_tres_marias_barramento -18.215 -45.2592 50651.4 nan nan
41020002 uhe_tres_marias_jusante -18.1869 -45.2528 50816.4 51228.31 high
41050000 major_porto -18.7064 -46.0397 1200 1190.013 high
41075001 porto_do_passarinho -18.4031 -45.7369 4130 4117.843 high
41090000 canoeiros -18.1 -45.4667 nan 5209.987 high
41090002 pch_salto_do_paraopeba_ponte_br-040 -18.1089 -45.4619 5186.2 5209.459 high
41135000 pirapora_barreiro -17.3692 -44.9431 62200 62730.28 high
41135003 buritizeiro -17.3667 -44.95 nan 62734.37 high
41150000 fazenda_agua_limpa -20.3053 -43.6164 nan 178.7182 high
41151000 fazenda_agua_limpa_-_jusante -20.3053 -43.6164 173 178.7182 high
41160000 gulpiara -20.2 -43.7 307 326.138 medium
41162000 mascata -20.25 -43.7167 nan 137.901 high
41165000 benfica -20.2 -43.7667 nan 53.3307 low
41170000 gravetos -20.2 -43.7333 nan nan nan
41180000 itabirito-linigrafo -20.3011 -43.7981 302 326.1896 high
41190000 aguiar_moreira -20.1667 -43.8167 nan nan nan
41195000 rio_acima -20.1 -43.8 1420 1414.13 high
41195050 rio_acima -20.0919 -43.7919 1450 nan nan
41199998 honorio_bicalho_montante -20.0247 -43.8239 1550 1536.88 high
41200000 honorio_bicalho -20.0167 -43.8167 nan 1536.88 high
41200430 raposos -19.9631 -43.8067 1930 nan nan
41205000 justino -19.9333 -43.9333 nan 10.0419 high
41210000 caete -19.9028 -43.6664 16.5 nan nan
41220000 siderurgica -19.8667 -43.7667 nan 105.6851 high
41230000 sabara -19.9333 -43.8167 nan 1967.004 high
41241000 gameleira -19.9333 -43.95 nan 121.1147 low
41242100 general_carneiro -19.8667 -43.85 nan 204.7291 high
41250000 vespasiano -19.6872 -43.9206 676 688.9332 high
41260000 pinhoes -19.705 -43.8147 3928 3703.261 high
41295000 jose_de_melo -19.6833 -43.5833 nan 262.2906 high
41300000 taquaracu -19.6536 -43.6875 618 622.6836 high
41340000 ponte_raul_soares -19.5597 -43.9111 4860 4833.655 high
41340005 ponte_raul_soares_-_jusante -19.55 -43.9 4860 4926.788 high
41380000 ponte_preta -19.4619 -43.9036 564 559.9738 high
41410000 jequitiba -19.2311 -44.0247 7080 7094.991 high
41440000 represa -19.3833 -44.15 nan 223.0853 high
41440005 represa_jusante -19.3714 -44.1528 238 241.4485 high
41470000 curtume -19.45 -44.2167 nan 75.9428 high
41500000 fazenda_santa_lucia -19.3333 -44.2333 nan 56.8482 high
41539998 fazenda_da_contagem_-_montante -19.2917 -44.13 469 471.8271 high
41540000 fazenda_da_contagem -19.2667 -44.0833 nan 501.922 high
41600000 pirapama -19.0111 -44.0383 7838 8076.662 high
41600020 fazenda_capao_do_gado -19.0267 -44.1756 415 416.4454 high
41650000 ponte_do_licinio -18.6667 -44.2167 10700 10700.89 high
41650002 ponte_do_licinio_-_jusante -18.6728 -44.1939 10700 10700.89 high
41685000 ponte_do_picao -18.6042 -44.2847 534 823.3358 high
41700001 usina_parauna -18.6383 -43.9658 1730 1717.807 high
41708000 cachoeira_da_capivara -19.2667 -43.6 nan 56.076 low
41715000 fazenda_cachoeira -19.1772 -43.7103 30 nan nan
41718000 pch_parauna_cemiterio_dos_peixes -18.6597 -43.8244 1521 nan nan
41720000 fazenda_do_cipo -19.25 -43.75 434 428.9989 high
41780000 presidente_juscelino -18.6333 -44.0667 nan 3969.813 high
41780002 presidente_juscelino_-_jusante -18.645 -44.0506 3980 3945.635 high
41781950 pch_serra_das_agulhas_jusante -18.3489 -44.0283 385 nan nan
41818000 santo_hipolito -18.3061 -44.2258 16600 16679.68 high
41840000 ponte_da_rodagem -18.2333 -44.3333 nan 19080.12 high
41880000 buenopolis -17.8833 -44.1667 nan 144.5598 high
41890000 estacao_de_curimatai -17.9964 -44.1775 1420 1420.264 high
41940000 ponte_do_bicudo -18.1908 -44.5556 2070 2074.135 high
41990000 varzea_da_palma -17.5961 -44.7133 26500 26613.62 high
42030000 montante_barra_do_jequitai -17.0669 -44.8119 nan 91795.02 high
42089998 fazenda_espirito_santo -17.2803 -44.2169 4350 4362.933 high
42090000 porto_alianca -17.2503 -44.2547 nan 4446.361 high
42100000 claro_dos_pocoes -17.0911 -44.2414 532 534.8029 high
42145000 jequitai -17.2383 -44.4364 nan 6634.59 high
42145498 fazenda_umburana_montante -17.2097 -44.4603 6910 6924.601 high
42145500 fazenda_umburana -17.25 -44.4833 nan 6914.028 high
42187000 ponte_dos_ciganos -16.4669 -44.3761 1310 1308.911 high
42210000 cachoeira_da_manteiga -16.6572 -45.0808 107000 107767.4 high
42250000 fazenda_limoeiro -17.915 -47.0108 464 465.9088 high
42251000 fazenda_corrego_do_ouro -17.6133 -46.8592 1870 1876.087 high
42255000 fazenda_nolasco -17.2292 -47.0222 248 247.915 high
42257000 barra_do_escurinho -17.5125 -46.6461 2000 2020.186 high
42290000 ponte_da_br-040_-_paracatu -17.5025 -46.5711 7750 7787.908 high
42350000 porto_diamante -17.5167 -46.6167 nan 4353.504 low
42365000 ponte_da_br-040_-_prata -17.6619 -46.355 3350 3371.579 high
42395000 santa_rosa -17.255 -46.4728 12800 12913.24 high
42430000 fazenda_eldorado -15.6836 -47.1258 287 nan nan
42435000 fazenda_barra_da_egua -16.8744 -46.5867 1590 1613.827 high
42440000 fazenda_pocoes -17.0417 -46.8186 551 557.8229 high
42450050 ribeirao_santa_rita -15.5856 -47.3333 96 nan nan
42450100 ribeirao_santa_rita -15.5836 -47.3325 96.2 100.8316 high
42450130 retiro_do_meio -15.6256 -47.395 nan nan nan
42450160 jiboia -15.6431 -47.3681 nan nan nan
42450300 ribeirao_jacare -15.6406 -47.3567 163 162.9304 high
42450330 sao_jose -15.7108 -47.3189 nan nan nan
42450350 rio_preto -15.7258 -47.3194 545 542.2627 high
42450360 rio_preto_-_montante_extrema -15.8372 -47.3689 nan nan nan
42450370 lagoinha_-_df_105 -15.7725 -47.3989 nan nan nan
42450380 barro_preto -15.8197 -47.3942 nan nan nan
42450390 extrema_-_vc_173 -15.7811 -47.4494 nan nan nan
42450400 ribeirao_extrema -15.8286 -47.4111 155 154.3567 high
42450510 extrema_-_df_100 -15.8458 -47.3853 nan nan nan
42450600 rio_preto_-_fazenda_itapeti -15.9428 -47.3636 nan nan nan
42450710 jardim_-_montante_taquari -15.8044 -47.5608 nan nan nan
42450720 taquari -15.8278 -47.5603 nan nan nan
42450730 jardim_-_jusante_sao_goncalo -15.8281 -47.5239 nan nan nan
42450740 jardim_-_df_260 -15.8597 -47.4756 nan nan nan
42450750 rio_jardim -15.9008 -47.4581 238 240.5968 high
42450760 cariru -15.9036 -47.4853 nan nan nan
42450770 jardim_-_montante_lamarao -15.9475 -47.4458 nan nan nan
42450780 corrego_lamarao -15.9675 -47.4764 79.2 79.6914 high
42454000 rio_sao_bernardo -16.0358 -47.415 98.7 102.2502 high
42458200 pch_mata_velha_ribeirao_roncador -16.2125 -47.2069 101.53 nan nan
42460000 fazenda_limeira -16.2089 -47.2325 3890 3833.745 high
42490000 unai -16.3494 -46.88 5360 5316.796 high
42540000 santo_antonio_do_boqueirao -16.5292 -46.7231 nan 5868.841 high
42545000 ponte_ribeirao_roncador -16.2333 -46.8 nan 418.2194 high
42545002 fazenda_roncador -16.2489 -46.8003 424 423.1242 high
42545500 fazenda_o_resfriado -16.4925 -46.6686 680 671.6513 high
42546000 fazenda_santa_cruz -16.1347 -46.7456 553 563.5296 high
42600000 porto_dos_pocoes -16.8397 -46.3572 9400 9370.805 high
42645000 fazenda_rio_verde -17.25 -46.2 914 932.382 high
42690001 porto_da_extrema -17.0303 -46.0136 30100 30197.51 high
42750000 caatinga -17.1433 -45.8803 33500 33528.03 high
42840000 veredas -18.1392 -45.7589 210 202.8134 high
42850000 cachoeira_das_almas -17.3506 -45.5325 4390 4450.265 high
42860000 cachoeira_do_paredao -17.1211 -45.4356 5700 5698.974 high
42930000 porto_do_cavalo -17.0306 -45.5394 40900 40965.95 high
42940000 porto_curralinho -16.9961 -45.5117 41000 nan nan
42980000 porto_alegre -16.9067 -45.3825 41300 41441.89 high
43010000 brasilia_de_minas -16.2 -44.4333 nan 136.2161 high
43010001 brasilia_de_minas_-_jusante -16.2 -44.4333 nan 136.2161 high
43200000 sao_romao__(pcd) -16.3719 -45.0664 154100 155090.2 high
43250000 buritis -15.6 -46.4333 nan 2977.353 high
43250002 buritis_jusante -15.6075 -46.4122 3020 3007.091 high
43300000 fazenda_carvalho -15.5242 -46.2844 3160 3125.494 high
43360000 piratinga -15.0308 -46.2925 435 434.1063 high
43429998 arinos_-_montante -15.9178 -46.1192 11800 11669.45 high
43430000 arinos -15.9167 -46.05 nan nan nan
43670000 vila_urucuia -16.1331 -45.7417 18600 18425.53 high
43675000 fazenda_conceicao -16.4289 -45.7403 2300 2281.457 high
43880000 santo_inacio -16.2811 -45.4142 23800 23604.39 high
43920000 porto_novo -16.2833 -45.45 nan 23426.83 high
43980000 barra_do_escuro -16.2667 -45.2 24658 24527.06 high
43980002 barra_do_escuro -16.2681 -45.2369 24600 24490.6 high
44200000 sao_francisco -15.9494 -44.8678 184000 185185 high
44250000 usina_do_pandeiros_montante -15.4831 -44.7681 3230 3231.536 high
44260000 cachoeira_grande_-_montante -15.5167 -44.75 nan 3629.54 high
44260001 cachoeira_grande_-_jusante -15.5167 -44.75 nan 3629.54 high
44290002 pedras_de_maria_da_cruz -15.6011 -44.3967 194000 196049.6 high
44300000 januaria -15.4833 -44.3667 nan 197124.7 high
44350000 bom_jardim -16.1086 -43.8561 884 906.1533 high
44400000 fazenda_canada -15.0167 -44.0167 nan 202935.2 high
44500000 manga -14.7572 -43.9322 202000 204924.4 high
44535000 fazenda_bom_retiro_montante -14.6967 -44.24 531 nan nan
44540000 fazenda_bom_retiro -14.6514 -44.0925 624 630.1869 high
44600000 ponte_de_rodagem -16.7667 -43.7 1040 1041.566 high
44630000 capitao_eneas -16.3406 -43.7831 3570 3596.539 high
44630500 barra_do_rio_verde -16.1758 -43.7711 3750 nan nan
44634500 fazenda_reata -16.065 -43.7306 nan nan nan
44637900 agreste -15.9408 -43.6419 nan nan nan
44640000 fazenda_alegre -15.7372 -43.5864 9450 9516.251 high
44670000 colonia_do_jaiba -15.3431 -43.6756 12200 12264.69 high
44740000 janauba -15.7492 -43.3094 1940 nan nan
44750000 janauba -15.8036 -43.3042 nan 249.9665 high
44760000 fazenda_limoeiro -15.8903 -43.1478 177 nan nan
44770000 fazenda_lagoa_grande -15.7931 -42.9192 186 nan nan
44850100 fazenda_santa_marta -14.8564 -42.7522 560 nan nan
44890000 fazenda_pedro_cantuaria -15.9828 -43.1697 276 nan nan
44900000 barreiro_da_raiz -16.0661 -43.2508 735 nan nan
44909000 janauba -15.7492 -43.3094 1940 nan nan
44940000 gado_bravo_(ex._boca_da_caatinga_nova) -14.9228 -43.5014 22900 nan nan
44950000 boca_da_caatinga -14.7828 -43.55 29400 29629.13 high
44960000 itamirim_(fazenda_pitombeiras) -14.7672 -42.8867 2190 nan nan
45131000 sao_goncalo -14.3136 -44.4594 6020 6069.801 high
45155000 fazenda_velha -14.2 -44.8167 nan 3222.753 high
45170000 fazenda_porto_alegre -14.2647 -44.5239 nan 5823.409 high
45170001 fazenda_porto_alegre -14.2642 -44.5225 5850 5823.409 high
45210000 lagoa_das_pedras -14.2808 -44.4097 12600 12581.74 high
45220000 capitânea -14.4236 -44.4831 2380 2372.74 high
45239998 montalvânia_-_montante -14.4167 -44.3833 nan 2546.011 high
45240000 montalvânia -14.4167 -44.3833 2560 2546.011 high
45260000 juvenilia -14.26 -44.1522 16300 16284.56 high
45280000 fazenda_salinas -14.2833 -43.9833 nan 16941.31 high
45298000 carinhanha -14.3042 -43.7631 254000 256995.2 high
45480000 bom_jesus_da_lapa -13.2572 -43.435 271000 275269.1 high
45580000 veredao -13.5228 -45.4003 1820 1802.341 high
45586000 pch_presidente_goulart_montante_ii -13.3406 -44.6858 3650 nan nan
45588000 pch_presidente_goulart_montante_1 -13.3408 -44.6414 nan nan nan
45590000 correntina -13.3406 -44.6386 3900 3880.309 high
45600000 pch_presidente_goulart_jusante -13.3344 -44.6208 3885 nan nan
45700000 cera -12.9967 -44.8053 2120 2107.033 high
45710000 sitio_januario -13.0792 -44.7483 2660 2530.627 high
45725000 santo_antonio_das_pedrinhas -13.1664 -44.6683 nan 1212.338 medium
45726000 fazenda_porto_bonito -13.1719 -44.6828 1290 1203.56 medium
45740000 mocambo -13.2833 -44.5667 nan 8802.086 high
45740001 mocambo -13.2853 -44.5617 7950 8843.521 low
45760000 bebedouro -13.7372 -45.4639 1520 1626.992 medium
45770000 arrojado -13.4528 -44.5689 5540 5680.924 high
45780000 sao_manuel -13.4333 -44.4667 nan 5863.855 high
45810000 fazenda_melancia -13.6581 -44.6047 656 nan nan
45840000 gatos -13.7122 -44.6383 7130 7047.743 high
45880000 colonia_do_formoso -13.5586 -44.3031 9550 9453.065 high
45910000 santa_maria_da_vitoria -13.4 -44.2 29500 nan nan
45910001 santa_maria_da_vitoria -13.4006 -44.1989 29600 29484.01 high
45960001 porto_novo -13.2914 -43.9089 31000 30996.37 high
46035000 gameleira -12.8686 -43.3797 309000 312707.1 high
46105000 paratinga -12.6967 -43.2264 314000 321332.3 high
46110000 tamburil -12.6672 -42.9975 4420 4393.419 high
46150000 ibotirama -12.1825 -43.2231 323000 nan nan
46200000 erico_cardoso -13.4156 -42.1403 254 249.9898 high
46295000 ponte_br-242 -12.2453 -42.7639 12600 12631.92 high
46360000 morpara -11.5583 -43.2825 345000 351975.4 high
46400000 casa_real -13.0014 -45.6308 938 nan nan
46415000 sitio_grande -12.4306 -45.0856 4950 4988.855 high
46420000 roda_velha_de_baixo -12.8053 -45.9661 505 301.647 low
46450500 pch_alto_femeas_1_montante -12.4675 -45.2186 6250 nan nan
46453500 pch_sitio_grande_jusante -12.4286 -45.1528 6533 nan nan
46455000 derocal -12.4106 -45.1222 6350 6270.943 high
46460000 penedo -12.3833 -45.1 nan 6332.998 high
46490000 fazenda_coqueiro -12.4044 -44.9531 4470 4415.768 high
46520000 rio_de_pedras -12.1944 -45.4897 1480 1434.135 high
46530000 limoeiro -12.2872 -45.5494 1900 1901.636 high
46543000 fazenda_redencao -12.1358 -45.1033 5380 5313.397 high
46550000 barreiras -12.1525 -45.0094 24400 nan nan
46555000 brejo_novo -12.23 -44.9325 2420 2381.434 high
46560000 campao -11.8 -45.2167 nan 3405.166 high
46570000 ponte_serafim_-_montante -11.8953 -45.6081 2710 2691.486 high
46582000 ponte_do_acaba_vida -11.9 -45.6167 nan 2681.411 high
46585000 fazenda_boa_fe -11.85 -45.35 3530 3542.898 high
46590000 nova_vida_-_montante -11.8561 -45.12 7480 nan nan
46593000 cantinho -11.9833 -44.9667 nan 8085.312 high
46595000 ponte_fortaleza_-_brasilia -12.0061 -44.9428 8240 8223.355 high
46610000 sao_sebastiao -11.9794 -44.8772 33100 32877.42 high
46620000 nupeba -11.8333 -44.7333 nan 33826.82 high
46650000 tagua -11.7208 -44.5022 36000 35821.92 high
46675000 fazenda_macambira -11.6106 -44.1567 39600 39568.68 high
46750000 prazeres -10.7917 -46.0767 490 nan nan
46770000 fazenda_bom_jardim -10.9936 -45.5278 6930 6926.2 high
46780000 vereda -11.0914 -45.9086 1900 1910.885 high
46781000 sao_pedro -11.2628 -45.2089 156.63 nan nan
46784000 savana -11.7714 -45.6019 685 655.8329 high
46790000 formosa_do_rio_preto -11.0514 -45.1969 14300 14342.8 high
46830000 ibipetuba -11.0058 -44.5242 17900 18301.11 high
46870000 fazenda_porto_limpo -11.2356 -43.9494 22000 22225.96 high
46902000 boqueirao -11.345 -43.8261 65900 46360.12 high
46998000 barra -11.0928 -43.1403 425000 431215.8 high
47225000 fazenda_cabaceiras -11.5 -42.3333 1690 1683.725 high
47236000 fazenda_refrigerio_-_jusante -11.3233 -42.3072 3100 3095.843 high
47249000 rio_verde_ii -10.9844 -42.3439 6750 6769.946 high
47250000 rio_verde -10.98 -42.345 6750 6779.058 high
47302000 pilao_arcado -10.1667 -42.4333 nan 455819.9 high
47441000 sitio_do_padre -11.3575 -41.3817 7470 7636.176 high
47480000 jaguaraci -10.9017 -41.5703 9330 9270.728 high
47750080 uhe_sobradinho_barramento -9.4392 -40.8317 498425 nan nan
47900000 abreus -10.0103 -40.6953 12500 nan nan
47960000 junco_-_montante -9.6833 -40.6 nan 14010.02 high
47961000 junco -9.6667 -40.6 nan 14016.68 high
48017000 acude_sobradinho -9.4314 -40.8269 nan nan nan
48020000 juazeiro -9.4064 -40.5036 516000 525840.7 high
48070000 lagoa_do_boi -9.4892 -40.2119 3540 3529.778 high
48259000 proximo_a_curaca_ii -9.1008 -39.9367 3180 3183.701 high
48280000 chorrocho -8.9728 -39.0914 3880 nan nan
48290000 santa_maria_da_boa_vista -8.8097 -39.8239 535000 545413.3 high
48395500 mata_de_sao_jose -8.5731 -39.4619 555000 nan nan
48400000 parnamirim -8.0922 -39.5881 3060 3076.597 high
48420000 riacho_gravata -7.9528 -39.9042 2610 nan nan
48430000 poco_do_fumo -8.1786 -39.7311 3650 3650.852 high
48460000 jacare -8.2681 -39.8508 5220 5204.143 high
48561000 fazenda_sao_miguel -8.5667 -39.2667 556000 nan nan
48590000 ibo -8.6261 -39.2444 561000 571951.1 high
48820000 afogados_da_ingazeira -7.7431 -37.6422 3540 3516.946 high
48830000 flores -7.8683 -37.9728 4970 4964.661 high
48840000 serra_talhada -8.0006 -38.2447 5910 5904.526 high
48841000 bom_nome -8.0061 -38.6033 1300 nan nan
48850000 acude_serrinha -8.2392 -38.5303 9660 9632.826 high
48851120 acude_serrinha_ii_-_jusante -8.2108 -38.535 4694 nan nan
48860000 floresta -8.6089 -38.5767 12300 12241.19 high
48880000 ilha_grande -8.5275 -38.1664 2260 2265.474 high
49030000 petrolândia -9.0667 -38.3 592000 602579.4 high
49042580 uhe_luiz_gonzaga_(itaparica)_barramento -9.1436 -38.3131 591465 nan nan
49100000 caroalina -8.2806 -37.5706 1740 1755.729 high
49130000 samambaia -8.3272 -37.7236 331 nan nan
49160000 inaja -8.9178 -37.8269 8250 8254.621 high
49330000 piranhas -9.6261 -37.7561 610000 619185.7 high
49340080 uhe_xingo_barramento -9.6181 -37.79 608700 nan nan
49370000 pao_de_acucar -9.7514 -37.4464 615000 623843.6 high
49380000 horizonte_alegre -8.4981 -36.8603 567 nan nan
49480000 aguas_belas -9.0933 -37.1617 3910 3892.426 high
49490000 santana_do_ipanema -9.3731 -37.2467 5140 5120.31 high
49510000 dois_riachos -9.3878 -37.0847 1700 nan nan
49525000 batalha -9.6622 -37.1225 7630 nan nan
49600000 capivara_ii -9.7664 -37.0081 2020 2032.122 high
49660000 traipu -9.9714 -37.0028 630000 nan nan
49705000 propria -10.2139 -36.8239 631000 638461.7 high
50040000 japaratuba -10.5894 -36.9608 735 727.8442 high
50042000 fazenda_pao_de_acucar_(dnos) -10.4489 -36.9378 99 103.9955 high
50043000 fazenda_cajueiro -10.5806 -36.9139 217 250.5313 low
50046000 siriri_(dnos) -10.5972 -37.1122 150 141.9531 high
50046100 siriri_jusante -10.61 -37.0989 157 nan nan
50047000 rosario_do_catete -10.6969 -37.0364 309 291.79 medium
50080000 santa_rosa_de_lima -10.6642 -37.1903 2070 2079.733 high
50146000 agua_branca -10.0058 -38.5989 7300 7283.176 high
50150000 jeremoabo -10.0919 -38.3261 8730 8678.525 high
50169000 ponte_se-302 -10.6208 -37.7508 nan 14154.25 high
50169500 caminho_do_rio -10.6392 -37.6969 14300 14204.29 high
50191000 fazenda_belem -10.9431 -37.3469 15900 15805.63 high
50230000 estância -11.2644 -37.4425 322 404.3704 low
50250000 fazenda_tourao -11.1931 -37.975 2940 2928.947 high
50290000 itanhy -11.5397 -37.5681 4480 4462.4 high
50330000 pindobacu -10.8017 -40.38 657 665.0096 high
50340000 saude -10.9 -40.4 85 79.0875 medium
50360000 campo_formoso -10.5167 -40.3167 nan 402.864 high
50380000 ponto_novo -10.845 -40.1128 2850 2855.01 high
50420000 jacobina -11.2114 -40.4703 1290 1304.515 high
50430000 pedras_altas -11.1822 -40.0467 2200 2313.331 high
50465000 queimadas -10.9733 -39.6328 11800 11834.96 high
50494000 ambrosio -10.9989 -39.2242 18300 18252.77 high
50520000 ponte_euclides_da_cunha -11.0603 -38.8372 26100 26033.82 high
50540000 cipo -11.0975 -38.5125 28000 27982.18 high
50590000 itapicuru -11.5997 -37.9556 34100 34079.98 high
50591000 fazenda_trianon -11.6636 -37.9361 35000 34989.02 high
50595000 usina_altamira -11.7347 -37.8033 35200 35133.49 high
50620000 inhambupe -11.7822 -38.3467 2890 2896.081 high
50660000 corte_grande -12.0536 -37.755 4380 4393.693 high
50690000 cambuis -12.1333 -37.9667 nan 1146.868 high
50700000 jangado -12.1292 -37.9414 1200 1146.868 high
50705000 fazenda_mocambinho -11.95 -38.8833 nan 73.7824 high
50715000 fazenda_jacu -12.1347 -38.8825 nan 770.4843 high
50720000 fazenda_sao_francisco -12.3322 -38.7914 1210 1209.655 high
50730000 fazenda_mangabeira -12.2361 -38.7642 530 529.0432 high
50740000 teodoro_sampaio -12.3072 -38.6422 448 460.03 high
50750000 pojuca -12.4333 -38.3333 nan 3180.65 high
50755000 ponte_da_ba-6 -12.4208 -38.3217 3210 3192.069 high
50775000 fazenda_sucupira -12.3667 -38.15 nan 392.1134 high
50785000 pedra_do_salgado -12.3761 -38.1331 4480 4485.958 high
50795000 tiririca -12.5119 -38.0667 4700 4703.062 high
50820000 sao_sebastiao_do_passe -12.5089 -38.4958 288 294.0764 high
50840000 mata_de_sao_joao -12.5258 -38.2928 442 451.3053 high
50850000 amado_bahia -12.5667 -38.3 nan 472.9181 high
50860000 dias_d'avila -12.6167 -38.2833 nan 64.0004 medium
50870000 cajazeiras_ii -12.6033 -38.2872 84 80.6845 high
50890000 emboacica -12.6167 -38.1833 946 948.5705 high
51060000 subae -12.5167 -38.7333 175 168.5177 high
51060100 subae_ii -12.5294 -38.7339 390 397.9096 high
51120000 andarai -12.8406 -41.3222 2350 2344.329 high
51135000 cocho_dos_malheiros -12.4428 -41.6394 2940 nan nan
51140000 porto -12.4911 -41.3289 6180 6181.844 high
51158000 wagner -12.2586 -41.1608 1320 1321.669 high
51158100 wagner_jusante -12.2589 -41.1619 1320 1321.669 high
51166000 bonito -12.3742 -41.1697 731 738.0728 high
51170000 utinga -12.5008 -41.2058 2710 2803.366 high
51190000 fertem -12.7572 -41.3289 9670 9663.783 high
51230000 fazenda_iguacu -12.9361 -41.0644 2130 2102.947 high
51240000 itaete -12.9861 -40.9581 16500 16417.18 high
51280000 iacu -12.7622 -40.2136 22800 22760.99 high
51310000 macajuba -12.1811 -40.4056 nan 2948.64 high
51330000 fazenda_santa_fe -12.5156 -39.8481 32000 32018.47 high
51345000 fazenda_jurema -12.4872 -39.6978 4700 4702.057 high
51350000 argoim -12.5856 -39.5222 37900 37863.95 high
51410000 franca -11.5531 -40.5947 nan 2071.086 high
51430000 gaviao_ii -11.47 -39.7883 5040 5040.751 high
51440000 riachao_do_jacuipe -11.8072 -39.3864 7130 7131.012 high
51460000 ponte_rio_branco -12.2331 -39.0461 11600 11566.03 high
51490000 pedra_do_cavalo -12.6 -38.9833 nan 53940.93 high
51490001 pedra_do_cavalo_1 -12.6 -38.9833 54000 53940.93 high
51490003 pedra_do_cavalo_3 -12.6 -38.9833 54000 53940.93 high
51490004 pedra_do_cavalo_4 -12.6 -38.9833 54000 53940.93 high
51490005 pedra_do_cavalo_5 -12.6 -38.9833 54000 53940.93 high
51490080 uhe_pedra_do_cavalo_barramento -12.5844 -38.9989 53620 53927.89 high
51560000 nazare -13.0308 -39.0322 1350 1348.28 high
51640000 ubaira -13.2667 -39.6667 nan 3204.892 high
51650000 mutuipe -13.2269 -39.5025 3800 3770.014 high
51660000 amargosa -13.0333 -39.6 nan 35.1726 medium
51685000 jiquirica -13.1736 -39.3183 6520 6475.221 high
51750000 entroncamento_valenca -13.2833 -39.3222 270 273.8261 high
51790000 pch_candengo_rio_piau -13.3419 -39.2169 844 nan nan
51793900 pch_candengo_montante -13.3433 -39.1289 1006 nan nan
51794100 pch_candengo_jusante -13.3511 -39.0886 1048 nan nan
51795000 valenca -13.365 -39.0803 1110 1146.492 high
51820000 wenceslau_guimaraes -13.6853 -39.4781 1110 1096.17 high
51840000 tesouras -13.4872 -39.7294 345 355.4435 high
51870000 santa_luzia -13.6064 -39.4908 836 832.6296 high
51890000 nilo_pecanha -13.5967 -39.1203 2860 2908.7 high
51940000 itubera -13.7853 -39.1758 263 269.7242 high
52020000 santana -13.2192 -41.6058 468.4 450.2625 high
52050000 fazenda_canabrava -13.6528 -41.6061 2260 2266.14 high
52090000 cristalândia -14.0147 -41.4453 3370 3391.017 high
